EPIC,KepMag,Kmag,Teff,mass,Radius
248369201,23.200,,,,
248369202,23.200,,,,
248369203,22.000,,,,
248369204,22.700,,,,
248369205,22.600,,,,
248369206,23.000,,,,
248369207,22.900,,,,
248369208,22.300,,,,
248369209,23.400,,,,
248369210,22.800,,,,
248369211,16.100,,,,
248369213,15.032,,,,
248369214,15.039,,,,
248369215,15.092,,,,
248369216,15.109,,,,
248369217,15.339,,,,
248369218,15.350,,,,
248369219,15.378,,,,
248369220,15.492,,,,
248369221,15.504,,,,
248369222,15.512,,,,
248369223,15.579,,,,
248369224,15.605,,,,
248369225,15.606,,,,
248369226,15.665,,,,
248369227,15.678,,,,
248369228,15.730,,,,
248369229,15.748,,,,
248369230,15.777,,,,
248369231,15.777,,,,
248369232,15.803,,,,
248369233,15.813,,,,
248369234,15.818,,,,
248369235,15.835,,,,
248369236,15.854,,,,
248369237,15.857,,,,
248369238,15.861,,,,
248369239,15.943,,,,
248369241,15.966,,,,
248369242,15.971,,,,
248369243,15.972,,,,
248369244,15.991,,,,
248369245,15.992,,,,
248369246,16.030,,,,
248369247,16.039,,,,
248369248,16.097,,,,
248369249,16.128,,,,
248369250,16.134,,,,
248369251,16.138,,,,
248369252,16.146,,,,
248369253,16.156,,,,
248369254,16.170,,,,
248369255,16.171,,,,
248369256,16.181,,,,
248369257,16.181,,,,
248369258,16.192,,,,
248369259,16.195,,,,
248369260,16.226,,,,
248369261,16.235,,,,
248369262,16.248,,,,
248369263,16.279,,,,
248369264,16.307,,,,
248369265,16.340,,,,
248369266,16.342,,,,
248369267,16.347,,,,
248369268,16.367,,,,
248369269,16.371,,,,
248369270,16.375,,,,
248369271,16.375,,,,
248369272,16.377,,,,
248369273,16.394,,,,
248369274,16.403,,,,
248369275,16.403,,,,
248369276,16.415,,,,
248369277,16.418,,,,
248369278,16.435,,,,
248369279,16.435,,,,
248369280,16.444,,,,
248369281,16.463,,,,
248369282,16.480,,,,
248369283,16.488,,,,
248369284,16.489,,,,
248369285,16.499,,,,
248369286,16.505,,,,
248369287,16.515,,,,
248369288,16.517,,,,
248369289,16.521,,,,
248369290,16.522,,,,
248369291,16.528,,,,
248369292,16.538,,,,
248369293,16.541,,,,
248369294,16.550,,,,
248369295,16.559,,,,
248369296,16.562,,,,
248369297,16.562,,,,
248369298,16.570,,,,
248369299,16.571,,,,
248369300,16.578,,,,
248369301,16.581,,,,
248369302,16.583,,,,
248369303,16.590,,,,
248369304,16.595,,,,
248369305,16.599,,,,
248369306,16.601,,,,
248369307,16.603,,,,
248369308,16.603,,,,
248369309,16.610,,,,
248369310,16.613,,,,
248369311,16.614,,,,
248369312,16.614,,,,
248369313,16.617,,,,
248369314,16.619,,,,
248369315,16.621,,,,
248369316,16.625,,,,
248369317,16.626,,,,
248369318,16.627,,,,
248369319,16.634,,,,
248369320,16.635,,,,
248369321,16.637,,,,
248369322,16.639,,,,
248369323,16.642,,,,
248369324,16.651,,,,
248369325,16.653,,,,
248369326,16.657,,,,
248369327,16.659,,,,
248369328,16.663,,,,
248369329,16.665,,,,
248369330,16.670,,,,
248369331,16.670,,,,
248369332,16.672,,,,
248369333,16.674,,,,
248369334,16.675,,,,
248369335,16.677,,,,
248369336,16.678,,,,
248369337,16.686,,,,
248369338,16.689,,,,
248369339,16.689,,,,
248369340,16.693,,,,
248369341,16.694,,,,
248369342,16.696,,,,
248369343,16.697,,,,
248369344,16.704,,,,
248369345,16.705,,,,
248369346,16.712,,,,
248369347,16.713,,,,
248369349,16.724,,,,
248369350,16.729,,,,
248369351,16.729,,,,
248369352,16.729,,,,
248369353,16.731,,,,
248369354,16.732,,,,
248369355,16.734,,,,
248369356,16.735,,,,
248369357,16.738,,,,
248369358,16.739,,,,
248369359,16.740,,,,
248369360,16.748,,,,
248369361,16.750,,,,
248369362,16.757,,,,
248369364,16.764,,,,
248369365,16.766,,,,
248369366,16.766,,,,
248369367,16.769,,,,
248369368,16.771,,,,
248369369,16.773,,,,
248369370,16.779,,,,
248369371,16.789,,,,
248369372,16.800,,,,
248369373,16.800,,,,
248369374,16.807,,,,
248369375,16.808,,,,
248369376,16.808,,,,
248369377,16.810,,,,
248369378,16.811,,,,
248369379,16.814,,,,
248369380,16.818,,,,
248369381,16.818,,,,
248369382,16.824,,,,
248369383,16.825,,,,
248369384,16.829,,,,
248369385,16.844,,,,
248369387,16.847,,,,
248369388,16.849,,,,
248369389,16.854,,,,
248369390,16.855,,,,
248369391,16.860,,,,
248369392,16.861,,,,
248369393,16.864,,,,
248369394,16.866,,,,
248369395,16.866,,,,
248369396,16.875,,,,
248369397,16.876,,,,
248369398,16.877,,,,
248369399,16.877,,,,
248369400,16.878,,,,
248369401,16.878,,,,
248369402,16.880,,,,
248369403,16.882,,,,
248369404,16.883,,,,
248369405,16.883,,,,
248369406,16.886,,,,
248369407,16.888,,,,
248369408,16.895,,,,
248369409,16.900,,,,
248369410,16.900,,,,
248369411,16.904,,,,
248369412,16.910,,,,
248369413,16.914,,,,
248369414,16.916,,,,
248369415,16.919,,,,
248369416,16.920,,,,
248369417,16.921,,,,
248369418,16.922,,,,
248369419,16.922,,,,
248369420,16.924,,,,
248369421,16.924,,,,
248369422,16.924,,,,
248369423,16.924,,,,
248369424,16.925,,,,
248369425,16.931,,,,
248369426,16.933,,,,
248369427,16.936,,,,
248369428,16.937,,,,
248369429,16.942,,,,
248369431,16.945,,,,
248369432,16.945,,,,
248369433,16.953,,,,
248369434,16.954,,,,
248369435,16.954,,,,
248369436,16.957,,,,
248369437,16.958,,,,
248369438,16.960,,,,
248369439,16.961,,,,
248369440,16.963,,,,
248369441,16.964,,,,
248369442,16.965,,,,
248369443,16.968,,,,
248369444,16.970,,,,
248369445,16.970,,,,
248369446,16.972,,,,
248369447,16.972,,,,
248369448,16.972,,,,
248369449,16.974,,,,
248369450,16.979,,,,
248369451,16.979,,,,
248369452,16.979,,,,
248369453,16.987,,,,
248369454,16.989,,,,
248369455,16.989,,,,
248369456,16.990,,,,
248369457,16.990,,,,
248369458,16.990,,,,
248369459,16.991,,,,
248369460,16.992,,,,
248369461,16.994,,,,
248369462,16.994,,,,
248369463,16.997,,,,
248369465,16.999,,,,
248369466,17.001,,,,
248369467,17.001,,,,
248369468,17.001,,,,
248369470,17.006,,,,
248369471,17.006,,,,
248369472,17.007,,,,
248369473,17.008,,,,
248369474,17.016,,,,
248369475,17.021,,,,
248369477,17.028,,,,
248369478,17.038,,,,
248369479,17.040,,,,
248369480,17.041,,,,
248369481,17.043,,,,
248369482,17.044,,,,
248369483,17.044,,,,
248369484,17.048,,,,
248369485,17.049,,,,
248369486,17.051,,,,
248369488,17.053,,,,
248369489,17.054,,,,
248369490,17.055,,,,
248369491,17.057,,,,
248369492,17.058,,,,
248369493,17.064,,,,
248369494,17.065,,,,
248369495,17.067,,,,
248369496,17.068,,,,
248369497,17.068,,,,
248369498,17.071,,,,
248369499,17.074,,,,
248369500,17.076,,,,
248369501,17.078,,,,
248369502,17.078,,,,
248369503,17.079,,,,
248369504,17.081,,,,
248369505,17.084,,,,
248369506,17.085,,,,
248369507,17.085,,,,
248369509,17.085,,,,
248369510,17.087,,,,
248369511,17.089,,,,
248369512,17.090,,,,
248369513,17.090,,,,
248369514,17.091,,,,
248369515,17.092,,,,
248369516,17.092,,,,
248369517,17.092,,,,
248369518,17.093,,,,
248369519,17.096,,,,
248369520,17.098,,,,
248369521,17.098,,,,
248369522,17.098,,,,
248369523,17.099,,,,
248369524,17.099,,,,
248369525,17.100,,,,
248369526,17.102,,,,
248369527,17.104,,,,
248369528,17.104,,,,
248369529,17.104,,,,
248369530,17.105,,,,
248369531,17.105,,,,
248369532,17.108,,,,
248369533,17.110,,,,
248369534,17.114,,,,
248369535,17.115,,,,
248369536,17.117,,,,
248369537,17.118,,,,
248369538,17.122,,,,
248369539,17.123,,,,
248369540,17.123,,,,
248369541,17.125,,,,
248369542,17.127,,,,
248369543,17.128,,,,
248369544,17.128,,,,
248369545,17.130,,,,
248369546,17.132,,,,
248369547,17.133,,,,
248369548,17.135,,,,
248369549,17.136,,,,
248369550,17.137,,,,
248369551,17.138,,,,
248369552,17.139,,,,
248369553,17.141,,,,
248369554,17.142,,,,
248369555,17.142,,,,
248369556,17.145,,,,
248369557,17.146,,,,
248369558,17.147,,,,
248369559,17.148,,,,
248369560,17.148,,,,
248369561,17.152,,,,
248369562,17.152,,,,
248369563,17.153,,,,
248369564,17.154,,,,
248369565,17.154,,,,
248369566,17.154,,,,
248369567,17.155,,,,
248369568,17.155,,,,
248369569,17.157,,,,
248369570,17.158,,,,
248369571,17.160,,,,
248369572,17.160,,,,
248369573,17.163,,,,
248369574,17.166,,,,
248369575,17.166,,,,
248369576,17.168,,,,
248369577,17.170,,,,
248369578,17.170,,,,
248369579,17.170,,,,
248369580,17.174,,,,
248369581,17.174,,,,
248369582,17.175,,,,
248369583,17.176,,,,
248369584,17.177,,,,
248369585,17.177,,,,
248369586,17.179,,,,
248369587,17.179,,,,
248369588,17.180,,,,
248369589,17.183,,,,
248369591,17.184,,,,
248369592,17.185,,,,
248369593,17.189,,,,
248369595,17.194,,,,
248369596,17.196,,,,
248369597,17.198,,,,
248369598,17.201,,,,
248369599,17.201,,,,
248369600,17.202,,,,
248369601,17.204,,,,
248369602,17.205,,,,
248369603,17.205,,,,
248369604,17.207,,,,
248369605,17.208,,,,
248369606,17.209,,,,
248369607,17.210,,,,
248369608,17.211,,,,
248369609,17.211,,,,
248369610,17.213,,,,
248369611,17.215,,,,
248369612,17.215,,,,
248369613,17.216,,,,
248369614,17.217,,,,
248369615,17.219,,,,
248369616,17.220,,,,
248369617,17.222,,,,
248369618,17.224,,,,
248369619,17.224,,,,
248369620,17.225,,,,
248369621,17.225,,,,
248369622,17.228,,,,
248369623,17.229,,,,
248369624,17.229,,,,
248369625,17.231,,,,
248369626,17.238,,,,
248369627,17.239,,,,
248369628,17.245,,,,
248369629,17.245,,,,
248369630,17.246,,,,
248369631,17.248,,,,
248369632,17.250,,,,
248369633,17.252,,,,
248369634,17.252,,,,
248369636,17.256,,,,
248369637,17.256,,,,
248369638,17.261,,,,
248369639,17.261,,,,
248369640,17.263,,,,
248369641,17.264,,,,
248369642,17.265,,,,
248369643,17.266,,,,
248369644,17.267,,,,
248369645,17.268,,,,
248369646,17.271,,,,
248369647,17.272,,,,
248369648,17.274,,,,
248369649,17.276,,,,
248369650,17.277,,,,
248369651,17.278,,,,
248369652,17.278,,,,
248369653,17.279,,,,
248369654,17.281,,,,
248369655,17.281,,,,
248369656,17.283,,,,
248369657,17.283,,,,
248369658,17.284,,,,
248369659,17.285,,,,
248369660,17.288,,,,
248369661,17.290,,,,
248369663,17.291,,,,
248369664,17.292,,,,
248369665,17.292,,,,
248369667,17.293,,,,
248369668,17.295,,,,
248369669,17.295,,,,
248369670,17.296,,,,
248369672,17.299,,,,
248369673,17.301,,,,
248369674,17.301,,,,
248369675,17.302,,,,
248369676,17.303,,,,
248369677,17.305,,,,
248369679,17.308,,,,
248369680,17.309,,,,
248369681,17.309,,,,
248369682,17.309,,,,
248369683,17.310,,,,
248369684,17.312,,,,
248369685,17.313,,,,
248369686,17.316,,,,
248369687,17.317,,,,
248369688,17.317,,,,
248369689,17.319,,,,
248369690,17.319,,,,
248369691,17.320,,,,
248369692,17.320,,,,
248369693,17.321,,,,
248369694,17.322,,,,
248369695,17.323,,,,
248369696,17.325,,,,
248369697,17.325,,,,
248369698,17.326,,,,
248369699,17.327,,,,
248369700,17.328,,,,
248369701,17.329,,,,
248369702,17.331,,,,
248369703,17.331,,,,
248369704,17.334,,,,
248369705,17.335,,,,
248369706,17.336,,,,
248369707,17.336,,,,
248369708,17.336,,,,
248369709,17.337,,,,
248369710,17.339,,,,
248369711,17.340,,,,
248369712,17.341,,,,
248369713,17.342,,,,
248369714,17.343,,,,
248369715,17.343,,,,
248369716,17.343,,,,
248369717,17.343,,,,
248369718,17.343,,,,
248369719,17.343,,,,
248369720,17.343,,,,
248369721,17.344,,,,
248369722,17.344,,,,
248369723,17.345,,,,
248369724,17.347,,,,
248369725,17.348,,,,
248369726,17.350,,,,
248369727,17.351,,,,
248369728,17.352,,,,
248369729,17.353,,,,
248369730,17.354,,,,
248369731,17.355,,,,
248369732,17.356,,,,
248369733,17.357,,,,
248369734,17.358,,,,
248369735,17.359,,,,
248369736,17.359,,,,
248369737,17.359,,,,
248369738,17.359,,,,
248369739,17.362,,,,
248369740,17.362,,,,
248369741,17.362,,,,
248369742,17.363,,,,
248369743,17.364,,,,
248369744,17.364,,,,
248369745,17.364,,,,
248369746,17.365,,,,
248369747,17.366,,,,
248369749,17.367,,,,
248369750,17.367,,,,
248369751,17.368,,,,
248369752,17.370,,,,
248369753,17.370,,,,
248369754,17.370,,,,
248369755,17.370,,,,
248369756,17.372,,,,
248369757,17.372,,,,
248369759,17.374,,,,
248369760,17.375,,,,
248369761,17.376,,,,
248369762,17.377,,,,
248369763,17.377,,,,
248369764,17.378,,,,
248369766,17.380,,,,
248369767,17.381,,,,
248369768,17.382,,,,
248369769,17.382,,,,
248369770,17.383,,,,
248369771,17.383,,,,
248369772,17.385,,,,
248369773,17.389,,,,
248369774,17.389,,,,
248369775,17.390,,,,
248369776,17.390,,,,
248369777,17.390,,,,
248369778,17.390,,,,
248369779,17.392,,,,
248369780,17.392,,,,
248369781,17.393,,,,
248369782,17.393,,,,
248369783,17.393,,,,
248369784,17.394,,,,
248369785,17.396,,,,
248369786,17.396,,,,
248369787,17.401,,,,
248369788,17.401,,,,
248369789,17.402,,,,
248369790,17.402,,,,
248369791,17.403,,,,
248369792,17.406,,,,
248369793,17.406,,,,
248369794,17.407,,,,
248369795,17.407,,,,
248369796,17.407,,,,
248369797,17.409,,,,
248369798,17.409,,,,
248369799,17.410,,,,
248369800,17.410,,,,
248369801,17.412,,,,
248369802,17.412,,,,
248369803,17.412,,,,
248369804,17.413,,,,
248369805,17.414,,,,
248369806,17.414,,,,
248369807,17.414,,,,
248369808,17.415,,,,
248369809,17.416,,,,
248369810,17.418,,,,
248369811,17.419,,,,
248369813,17.422,,,,
248369814,17.423,,,,
248369815,17.424,,,,
248369816,17.426,,,,
248369817,17.426,,,,
248369818,17.427,,,,
248369819,17.427,,,,
248369820,17.427,,,,
248369821,17.428,,,,
248369822,17.429,,,,
248369823,17.429,,,,
248369824,17.430,,,,
248369825,17.431,,,,
248369826,17.432,,,,
248369827,17.432,,,,
248369828,17.433,,,,
248369829,17.433,,,,
248369830,17.434,,,,
248369831,17.435,,,,
248369832,17.435,,,,
248369833,17.435,,,,
248369834,17.435,,,,
248369835,17.435,,,,
248369836,17.435,,,,
248369837,17.436,,,,
248369838,17.436,,,,
248369839,17.437,,,,
248369841,17.439,,,,
248369842,17.439,,,,
248369843,17.439,,,,
248369844,17.439,,,,
248369845,17.440,,,,
248369846,17.440,,,,
248369847,17.442,,,,
248369848,17.443,,,,
248369849,17.444,,,,
248369850,17.444,,,,
248369851,17.444,,,,
248369852,17.446,,,,
248369853,17.446,,,,
248369854,17.446,,,,
248369855,17.447,,,,
248369856,17.448,,,,
248369857,17.451,,,,
248369858,17.452,,,,
248369859,17.452,,,,
248369860,17.453,,,,
248369861,17.454,,,,
248369862,17.454,,,,
248369863,17.455,,,,
248369864,17.456,,,,
248369866,17.459,,,,
248369867,17.459,,,,
248369868,17.459,,,,
248369870,17.460,,,,
248369871,17.460,,,,
248369872,17.460,,,,
248369873,17.463,,,,
248369874,17.463,,,,
248369875,17.463,,,,
248369876,17.464,,,,
248369877,17.466,,,,
248369878,17.467,,,,
248369879,17.467,,,,
248369880,17.468,,,,
248369881,17.468,,,,
248369882,17.471,,,,
248369883,17.472,,,,
248369884,17.473,,,,
248369885,17.473,,,,
248369886,17.473,,,,
248369887,17.474,,,,
248369888,17.475,,,,
248369889,17.476,,,,
248369890,17.476,,,,
248369891,17.477,,,,
248369892,17.478,,,,
248369893,17.479,,,,
248369894,17.480,,,,
248369895,17.480,,,,
248369896,17.480,,,,
248369898,17.482,,,,
248369899,17.482,,,,
248369900,17.483,,,,
248369901,17.483,,,,
248369902,17.483,,,,
248369903,17.483,,,,
248369904,17.485,,,,
248369905,17.485,,,,
248369906,17.485,,,,
248369907,17.486,,,,
248369908,17.486,,,,
248369909,17.487,,,,
248369910,17.488,,,,
248369911,17.488,,,,
248369912,17.489,,,,
248369913,17.491,,,,
248369914,17.491,,,,
248369915,17.491,,,,
248369916,17.491,,,,
248369917,17.492,,,,
248369918,17.493,,,,
248369919,17.495,,,,
248369920,17.495,,,,
248369921,17.496,,,,
248369922,17.496,,,,
248369923,17.497,,,,
248369924,17.498,,,,
248369925,17.499,,,,
248369926,17.500,,,,
248369927,17.501,,,,
248369928,17.502,,,,
248369929,17.502,,,,
248369930,17.502,,,,
248369931,17.503,,,,
248369932,17.503,,,,
248369933,17.504,,,,
248369934,17.505,,,,
248369935,17.505,,,,
248369936,17.508,,,,
248369937,17.508,,,,
248369938,17.508,,,,
248369939,17.509,,,,
248369940,17.509,,,,
248369941,17.511,,,,
248369942,17.511,,,,
248369943,17.512,,,,
248369944,17.513,,,,
248369945,17.514,,,,
248369946,17.514,,,,
248369947,17.514,,,,
248369948,17.516,,,,
248369949,17.516,,,,
248369950,17.517,,,,
248369951,17.517,,,,
248369952,17.520,,,,
248369953,17.520,,,,
248369954,17.520,,,,
248369955,17.521,,,,
248369956,17.521,,,,
248369957,17.521,,,,
248369958,17.522,,,,
248369959,17.522,,,,
248369960,17.524,,,,
248369961,17.524,,,,
248369963,17.526,,,,
248369964,17.527,,,,
248369965,17.527,,,,
248369966,17.527,,,,
248369967,17.527,,,,
248369968,17.529,,,,
248369969,17.529,,,,
248369970,17.529,,,,
248369971,17.530,,,,
248369972,17.531,,,,
248369973,17.531,,,,
248369974,17.531,,,,
248369975,17.531,,,,
248369976,17.531,,,,
248369977,17.532,,,,
248369978,17.532,,,,
248369979,17.532,,,,
248369980,17.532,,,,
248369981,17.532,,,,
248369982,17.532,,,,
248369983,17.532,,,,
248369984,17.534,,,,
248369985,17.535,,,,
248369986,17.536,,,,
248369987,17.536,,,,
248369988,17.536,,,,
248369989,17.536,,,,
248369990,17.537,,,,
248369991,17.537,,,,
248369992,17.537,,,,
248369993,17.538,,,,
248369994,17.538,,,,
248369995,17.538,,,,
248369996,17.538,,,,
248369997,17.539,,,,
248369998,17.540,,,,
248369999,17.540,,,,
248370000,17.540,,,,
248370001,17.540,,,,
248370002,17.540,,,,
248370003,17.541,,,,
248370004,17.542,,,,
248370005,17.542,,,,
248370006,17.546,,,,
248370007,17.546,,,,
248370008,17.547,,,,
248370009,17.547,,,,
248370010,17.548,,,,
248370011,17.548,,,,
248370012,17.548,,,,
248370013,17.549,,,,
248370014,17.551,,,,
248370015,17.551,,,,
248370016,17.551,,,,
248370017,17.552,,,,
248370018,17.553,,,,
248370019,17.553,,,,
248370020,17.553,,,,
248370021,17.554,,,,
248370022,17.554,,,,
248370023,17.554,,,,
248370024,17.554,,,,
248370025,17.555,,,,
248370026,17.555,,,,
248370027,17.555,,,,
248370028,17.555,,,,
248370029,17.556,,,,
248370031,17.557,,,,
248370032,17.557,,,,
248370033,17.558,,,,
248370034,17.559,,,,
248370035,17.559,,,,
248370036,17.559,,,,
248370037,17.559,,,,
248370038,17.560,,,,
248370039,17.561,,,,
248370040,17.562,,,,
248370041,17.562,,,,
248370042,17.562,,,,
248370043,17.563,,,,
248370044,17.563,,,,
248370045,17.563,,,,
248370046,17.563,,,,
248370047,17.563,,,,
248370048,17.564,,,,
248370049,17.564,,,,
248370050,17.565,,,,
248370051,17.566,,,,
248370052,17.567,,,,
248370053,17.567,,,,
248370054,17.567,,,,
248370055,17.568,,,,
248370056,17.568,,,,
248370057,17.569,,,,
248370058,17.569,,,,
248370059,17.569,,,,
248370060,17.570,,,,
248370061,17.570,,,,
248370062,17.570,,,,
248370063,17.571,,,,
248370064,17.571,,,,
248370065,17.571,,,,
248370066,17.571,,,,
248370067,17.571,,,,
248370068,17.572,,,,
248370069,17.572,,,,
248370070,17.574,,,,
248370071,17.574,,,,
248370072,17.575,,,,
248370073,17.576,,,,
248370074,17.576,,,,
248370075,17.576,,,,
248370076,17.577,,,,
248370077,17.577,,,,
248370078,17.579,,,,
248370079,17.580,,,,
248370080,17.580,,,,
248370081,17.581,,,,
248370082,17.581,,,,
248370083,17.582,,,,
248370084,17.582,,,,
248370085,17.582,,,,
248370086,17.582,,,,
248370087,17.582,,,,
248370088,17.583,,,,
248370089,17.584,,,,
248370090,17.584,,,,
248370091,17.584,,,,
248370092,17.584,,,,
248370093,17.585,,,,
248370094,17.585,,,,
248370095,17.586,,,,
248370096,17.586,,,,
248370097,17.587,,,,
248370099,17.588,,,,
248370100,17.588,,,,
248370101,17.589,,,,
248370102,17.589,,,,
248370103,17.590,,,,
248370104,17.590,,,,
248370105,17.591,,,,
248370106,17.593,,,,
248370107,17.594,,,,
248370108,17.594,,,,
248370109,17.594,,,,
248370110,17.594,,,,
248370111,17.595,,,,
248370112,17.596,,,,
248370113,17.597,,,,
248370114,17.597,,,,
248370115,17.597,,,,
248370116,17.597,,,,
248370117,17.598,,,,
248370118,17.598,,,,
248370119,17.598,,,,
248370121,17.599,,,,
248370122,17.599,,,,
248370123,17.599,,,,
