,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
4498,4498,4498,212053466,08 27 49.402,+21 09 36.91,1,17.191,,,,08274940+2109369,,STAR,J,rpm,4,4,8,2,,,,,,,,,,,,,,,,,15.716,0.066,15.108,0.094,14.669,0.078,3865,435,272,4.912,0.115,0.161,-0.125,0.2,0.28,0.357,0.15,0.105,0.406,0.175,0.146,7.229,6.078,3.753,541.2,391.5,197.4,0.032,0.008,0.007,,,
4499,4499,4499,212053557,08 29 48.663,+21 09 43.16,1,11.619,,1391-693-1,556-045544,08294865+2109433,,STAR,gri,rpm,-6.7,1.6,-10.7,1.7,,,12.342,0.254,11.587,0.158,,,11.949,0.06,11.606,0.01,11.478,0.06,,,10.705,0.025,10.448,0.03,10.396,0.023,6170,186,148,4.115,0.2,0.2,-0.074,0.15,0.27,1.441,0.607,0.32,1.172,0.171,0.142,0.339,0.369,0.199,408.8,154.5,95.83,0.031,0.007,0.007,,,
4500,4500,4500,212053566,08 30 27.238,+21 09 43.95,1,17.327,,,,08302723+2109439,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.814,0.082,14.066,0.091,13.853,0.094,4139,367,367,4.799,0.161,0.115,-0.164,0.2,0.28,0.467,0.126,0.149,0.529,0.123,0.173,4.476,4.621,1.779,524.3,233.5,211.3,0.032,0.008,0.007,,,
4501,4501,4501,212053607,09 00 18.565,+21 09 46.62,1,16.002,,,556-046802,09001854+2109471,,EXTENDED,J,,3.3,20.2,-13.1,20,,,,,,,,,,,,,,,,,14.613,0.053,13.944,0.062,13.601,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,4502,4502,212053658,08 51 27.034,+21 09 50.14,1,17.978,,,,08512703+2109501,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.445,0.113,15.765,0.118,15.218,0.126,3702,411,294,4.989,0.12,0.168,-0.204,0.25,0.3,0.275,0.142,0.094,0.296,0.186,0.133,10.9,10.85,6.144,587.8,433.7,249.5,0.032,0.008,0.008,,,
4503,4503,4503,212053704,09 03 18.285,+21 09 53.08,1,11.963,,,556-046919,09031829+2109530,,STAR,gri,lam,-15,1.5,1.6,1.8,,,12.799,0.04,12.119,0.05,,,12.425,0.05,11.964,0.03,11.766,0.09,,,10.889,0.022,10.579,0.022,10.535,0.025,5743,136,170,4.402,0.078,0.221,0.057,0.08,0.1,1.048,0.311,0.108,1.025,0.059,0.059,0.89,0.27,0.466,288.5,87.64,39.53,0.028,0.008,0.007,,,
4504,4504,4504,212053730,08 33 27.174,+21 09 54.49,1,13.968,,,556-045700,08332717+2109545,6728-301-2-0129-0071,STAR,JHK,rpm,20.6,4.3,-43,2.8,,,,,,,,,,,,,,,,,11.813,0.023,11.183,0.021,10.984,0.018,3872,136,113,4.897,0.02,0.072,-0.029,0.12,0.21,0.385,0.07,0.028,0.429,0.086,0.039,7.412,1.098,2.092,95.46,24.94,10.46,0.015,0.003,0.003,,,
4505,4505,4505,212053732,09 10 14.215,+21 09 54.50,1,19.214,,,,,5071-301-3-0157-0186,STAR,gri,,25,4,-22,4,,,,,,,22.247,0.187,20.096,0.017,19.197,0.012,18.836,0.012,18.67,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,4506,4506,212053807,08 58 55.731,+21 09 58.63,1,8.275,44097,1400-1140-1,556-046748,08585572+2109588,,STAR,gri,plx,-77.81,1.06,-45.86,0.63,28.04,0.85,8.318,0.017,7.634,0.012,,,9.524,0.03,8.652,0.04,7.74,0.03,,,6.413,0.021,6.166,0.026,6.071,0.018,3647,36,36,4.978,0.02,0.02,0.027,0.06,0.06,0.304,0.006,0.006,0.32,0.006,0.009,11.4,0.684,0.684,35.66,1.081,1.081,0.005,0.001,0.002,,,
4507,4507,4507,212053810,08 53 54.877,+21 09 58.99,1,14.408,,,556-046579,08535488+2109590,,STAR,gri,rpm,-2.5,3,-1.6,3.2,,,15.708,0.05,14.7,0.02,,,15.186,0.04,14.366,0.04,14.075,0.06,,,12.981,0.025,12.464,0.022,12.425,0.022,4878,98,78,3.51,1.176,1.008,-0.22,0.25,0.45,2.601,4.668,1.94,0.891,0.254,0.116,0.028,2.325,0.026,1526,2510,1171,0.032,0.008,0.008,,,
4508,4508,4508,212053861,08 59 08.919,+21 10 02.66,1,11.913,,,556-046756,08590891+2110027,,STAR,gri,rpm,-1.1,3.1,-7.9,1.1,,,13.296,0.04,12.217,0.03,,,12.735,0.05,11.903,0.04,11.56,0.08,,,10.35,0.025,9.842,0.021,9.686,0.017,4796,96,77,2.744,0.486,0.405,-0.276,0.2,0.24,7.295,3.978,2.968,1.127,0.198,0.165,0.002,0.01,0.002,1149,679.1,426.9,0.034,0.01,0.007,,,
4509,4509,4509,212053873,09 00 13.540,+21 10 03.71,1,17.03,,,,09001354+2110037,5071-301-5-0143-0139,EXTENDED,gri,,0,4,10,4,,,,,,,20.269,0.106,18.03,0.009,17.128,0.006,16.601,0.006,16.25,0.013,15.905,0.084,14.957,0.086,14.463,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,4510,4510,212053878,09 08 13.324,+21 10 04.08,1,15.488,,,,09081332+2110040,5061-301-4-0157-0098,EXTENDED,gri,,4,4,8,1,,,,,,,18.421,0.03,16.453,0.004,15.529,0.003,15.074,0.003,14.732,0.006,14.609,0.072,13.938,0.075,13.557,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,4511,4511,212053913,08 57 11.606,+21 10 06.00,1,16.828,,,,08571160+2110059,,STAR,J,rpm,12,9,6,2,,,,,,,,,,,,,,,,,15.378,0.085,14.828,0.117,14.361,0.113,3972,687,412,4.87,0.14,0.196,-0.172,0.2,0.32,0.396,0.201,0.133,0.422,0.216,0.18,6.416,6.836,3.729,500.4,449.6,207.1,0.031,0.008,0.007,,,
4512,4512,4512,212053988,08 59 33.450,+21 10 10.42,1,15.028,,,556-046776,08593345+2110103,5071-301-5-0142-0034,STAR,gri,rpm,13.2,4.5,-15,4.8,,,16.367,0.16,15.389,0.14,,,15.658,0.16,14.972,0.08,14.758,0.05,,,13.444,0.024,12.955,0.024,12.812,0.023,4995,149,119,4.601,0.03,0.036,-0.18,0.2,0.32,0.727,0.05,0.056,0.774,0.065,0.065,1.961,0.354,0.253,544.5,61.96,55.63,0.032,0.008,0.006,,,
4513,4513,4513,212054062,08 30 32.204,+21 10 15.54,1,16.709,,,556-045583,08303219+2110154,,STAR,JHK,rpm,-24.5,7.2,-11.7,6,,,,,,,,,,,,,,,,,14.507,0.025,13.796,0.033,13.664,0.039,4156,164,131,4.776,0.055,0.055,-0.109,0.16,0.2,0.506,0.06,0.064,0.567,0.059,0.071,4.284,1.172,0.92,474.7,86.9,73.45,0.033,0.008,0.007,,,
4514,4514,4514,212054063,08 28 17.860,+21 10 15.59,1,12.393,,,556-045474,08281786+2110154,,STAR,gri,rpm,-11.5,1.3,2.8,2,,,12.958,0.01,12.497,0.01,,,12.693,0.05,12.373,0.041,12.264,0.061,,,11.499,0.021,11.264,0.022,11.248,0.018,6291,150,150,4.163,0.135,0.162,-0.192,0.2,0.28,1.43,0.329,0.227,1.177,0.124,0.174,0.367,0.215,0.156,568.9,144.7,97.89,0.032,0.008,0.006,,,
4515,4515,4515,212054080,09 04 09.706,+21 10 16.40,1,17.941,,,,09040970+2110164,5071-301-4-0148-0296,EXTENDED,gri,,2,3,1,3,,,,,,,20.669,0.087,18.906,0.01,18.005,0.008,17.527,0.007,17.208,0.018,16.281,0.102,15.475,0.098,15.232,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,4516,4516,212054148,09 08 12.007,+21 10 21.32,1,18.99,,,,,5061-301-4-0157-0099,STAR,gri,,49,4,-83,4,,,,,,,25.217,0.57,20.672,0.023,19.188,0.012,18.269,0.009,17.72,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,4517,4517,212054264,08 26 23.337,+21 10 29.15,1,14.55,,,556-045373,08262333+2110292,6597-301-4-0212-0138,STAR,gri,rpm,-28.1,4.3,15.1,4.9,,,15.566,0.06,14.843,0.043,,,15.221,0.07,14.583,0.05,14.262,0.076,,,13.261,0.025,12.768,0.027,12.75,0.026,5093,141,100,4.605,0.035,0.025,-0.391,0.25,0.3,0.712,0.046,0.059,0.743,0.065,0.065,2.054,0.337,0.244,494.1,48.92,44.51,0.035,0.01,0.008,,,
4518,4518,4518,212054309,08 58 02.454,+21 10 32.16,1,12.453,,,556-046716,08580245+2110322,,STAR,gri,rpm,18.8,1.7,-13.7,1.6,,,13.424,0.03,12.624,0.05,,,13.025,0.04,12.411,0.07,12.208,0.08,,,11.315,0.022,10.973,0.023,10.88,0.019,5584,155,111,4.469,0.05,0.17,-0.026,0.15,0.21,0.946,0.242,0.079,0.971,0.069,0.069,1.123,0.243,0.522,304.4,76.36,35.59,0.031,0.007,0.008,,,
4519,4519,4519,212054313,08 51 25.270,+21 10 32.40,1,14.536,,,556-046481,08512527+2110324,5045-301-3-0147-0009,STAR,gri,rpm,-7,1.5,1.6,4.1,,,16.071,0.08,14.895,0.04,,,15.551,0.03,14.466,0.02,14.101,0.03,,,12.852,0.023,12.247,0.021,12.129,0.017,4410,89,89,4.71,0.042,0.035,-0.176,0.24,0.2,0.587,0.061,0.056,0.646,0.069,0.058,3.122,0.666,0.465,283.3,41.07,31.04,0.028,0.005,0.007,,,
4520,4520,4520,212054318,08 53 24.009,+21 10 32.97,1,12.118,,1400-39-1,556-046561,08532397+2110341,,STAR,gri,lam,15.9,2.4,-25.6,2.5,,,12.527,0.305,11.959,0.232,,,12.92,0.03,12.113,0.03,11.774,0.03,,,10.629,0.023,10.057,0.021,9.905,0.017,4463,69,104,0.548,0.132,0.154,-2.155,0.21,0.15,77.956,12.795,10.991,0.799,0.016,0.016,1.56E-06,1.00E-06,6.09E-07,17570,13530,7643,0.033,0.007,0.007,,,
4521,4521,4521,212054357,08 34 07.811,+21 10 35.45,1,17.958,,,,08340781+2110354,6728-301-2-0130-0314,EXTENDED,gri,,2,3,1,3,,,,,,,20.645,0.092,19.061,0.012,17.909,0.007,17.485,0.007,17.13,0.014,16.216,0.082,15.425,0.092,15.136,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,4522,4522,212054432,09 07 39.691,+21 10 40.13,1,13.613,,,556-047047,09073968+2110401,,STAR,gri,lam,-1.7,3.2,-1,3.7,,,14.909,0.04,13.872,0.07,,,14.415,0.04,13.548,0.08,13.269,0.1,,,12.177,0.024,11.658,0.036,11.551,0.025,4937,98,78,3.517,0.11,0.132,-0.151,0.12,0.12,3.094,0.475,0.412,1.178,0.123,0.147,0.038,0.018,0.014,1281,189.8,165.3,0.034,0.008,0.006,,,
4523,4523,4523,212054439,08 59 46.119,+21 10 40.49,1,14.731,,,556-046785,08594611+2110404,,STAR,gri,rpm,30.3,4.5,-20,4.8,,,17.03,0.09,15.484,0.01,,,16.308,0.08,14.918,0.06,14.055,0.02,,,12.448,0.023,11.789,0.021,11.572,0.018,3768,45,152,4.905,0.099,0.045,0.065,0.14,0.12,0.369,0.045,0.093,0.409,0.05,0.117,7.782,5.283,1.457,118.2,17.51,35.66,0.017,0.006,0.005,,,
4524,4524,4524,212054445,08 29 45.137,+21 10 40.63,1,17.493,,,,,6597-301-3-0217-0264,EXTENDED,gri,,-2,3,-9,3,,,,,,,19.171,0.06,18.028,0.009,17.589,0.009,17.263,0.01,17.185,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,4525,4525,212054526,08 32 42.908,+21 10 45.79,1,15.114,,,556-045671,08324290+2110457,,STAR,BV,rpm,0.4,2.8,-4.8,3.2,,,16.198,0.073,15.325,0.05,,,15.605,0.02,,,,,,,13.396,0.025,12.879,0.025,12.787,0.023,4960,116,145,4.55,0.078,1.638,-0.31,0.3,0.54,0.801,4.788,0.117,0.827,0.145,0.073,1.615,0.539,1.609,602.1,3285,120.7,0.033,0.01,0.007,,,
4526,4526,4526,212054550,09 05 02.036,+21 10 47.19,1,13.98,,,556-046968,09050203+2110473,,STAR,gri,rpm,1.7,10.3,-9.8,2.9,,,15.254,0.05,14.28,0.05,,,14.74,0.02,13.954,0.06,13.654,0.1,,,12.524,0.025,11.997,0.022,11.91,0.021,4908,78,78,3.519,1.169,0.835,-0.225,0.2,0.44,2.609,3.246,2,0.902,0.233,0.129,0.037,1.589,0.034,1185,1468,907.4,0.032,0.008,0.006,,,
4527,4527,4527,212054565,08 29 37.107,+21 10 47.91,1,14.642,,,556-045539,08293710+2110478,,STAR,gri,rpm,8.4,2.4,6.4,2.9,,,15.7,0.01,14.928,0.1,,,15.396,0.04,14.584,0.04,14.318,0.077,,,13.18,0.023,12.729,0.025,12.604,0.018,5017,122,81,4.577,0.04,0.888,-0.097,0.2,0.24,0.767,1.407,0.066,0.837,0.096,0.072,1.767,0.333,1.676,516.8,1071,51.94,0.034,0.011,0.008,,,
4528,4528,4528,212054578,08 28 20.274,+21 10 48.63,1,17.234,,,,08282027+2110486,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.015,0.035,14.319,0.054,14.167,0.049,4129,287,239,4.783,0.102,0.085,-0.164,0.2,0.28,0.488,0.095,0.107,0.532,0.112,0.112,4.574,2.642,1.446,581,174.4,157,0.032,0.008,0.007,,,
4529,4529,4529,212054586,09 05 29.909,+21 10 49.38,1,15.409,,,556-046984,09052991+2110495,5071-301-4-0150-0081,STAR,gri,rpm,-3.2,4.4,0.7,4.7,,,16.352,0.1,15.576,0.08,,,15.946,0.03,15.309,0.06,15.179,0.18,,,14.254,0.03,13.865,0.037,13.735,0.04,5375,162,162,4.536,0.045,0.09,-0.231,0.2,0.32,0.814,0.133,0.073,0.862,0.073,0.087,1.468,0.389,0.436,977.5,210.8,112.3,0.034,0.008,0.007,,,
4530,4530,4530,212054594,08 58 18.906,+21 10 49.73,1,15.881,,,556-046726,08581889+2110496,5038-301-2-0056-0231,STAR,J,,37.8,4.7,-90.2,5.6,,,,,,,,,,,,,,,,,14.5,0.029,13.937,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,4531,4531,212054649,09 05 47.637,+21 10 53.44,1,12.253,,,556-046991,09054764+2110536,,STAR,gri,lam,-11.5,1.2,-8.7,1.2,,,12.962,0.05,12.376,0.06,,,12.644,0.05,12.214,0.08,12.086,0.09,,,11.308,0.024,11.012,0.028,10.945,0.02,6079,169,121,4.166,0.144,0.12,-0.095,0.12,0.12,1.408,0.273,0.229,1.131,0.115,0.096,0.368,0.208,0.133,497.3,100.6,83.66,0.032,0.008,0.006,,,
4532,4532,4532,212054705,08 50 36.708,+21 10 57.17,1,17.339,,,,,5045-301-3-0145-0387,EXTENDED,gri,,-1,3,4,3,,,,,,,19.105,0.081,17.866,0.013,17.401,0.013,17.113,0.016,17.073,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,4533,4533,212054757,08 52 17.209,+21 11 00.51,1,12.638,,1399-1060-1,556-046510,08521721+2111006,,STAR,gri,,-6.6,2.5,-5,2.5,,,12.749,0.347,11.8,0.21,,,13.023,0.02,12.57,0.02,12.473,0.02,,,11.638,0.023,,,11.312,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,4534,4534,212054780,08 31 28.180,+21 11 01.81,1,12.543,,,556-045614,08312817+2111018,,STAR,gri,rpm,-22,1.4,-23.2,8.8,,,13.462,0.02,12.73,0.04,,,13.077,0.05,12.518,0.01,12.314,0.061,,,11.368,0.023,10.999,0.023,10.911,0.018,5533,132,110,4.502,0.045,0.135,-0.106,0.15,0.33,0.895,0.55,0.101,0.929,0.087,0.101,1.252,0.271,0.583,290.3,87.13,28.93,0.032,0.007,0.008,,,
4535,4535,4535,212054811,08 50 50.721,+21 11 04.03,1,12.692,,,556-046454,08505071+2111040,,STAR,gri,lam,-12.9,1,-1.5,1.7,,,13.349,0.02,12.808,0.01,,,13.052,0.03,12.659,0.01,12.537,0.01,,,11.759,0.022,11.5,0.025,11.413,0.02,5940,140,93,4.121,0.224,0.16,-0.328,0.12,0.15,1.364,0.276,0.31,0.971,0.076,0.047,0.363,0.351,0.156,581.4,124.1,137.9,0.033,0.01,0.007,,,
4536,4536,4536,212054818,08 26 23.811,+21 11 04.39,1,12.782,,,556-045374,08262380+2111044,,STAR,gri,rpm,9.5,2.2,-2.2,3.6,,,14.075,0.01,13.079,0.01,,,13.601,0.06,12.772,0.02,12.431,0.061,,,11.177,0.021,10.604,0.022,10.495,0.017,4745,75,94,2.497,0.594,0.27,-0.398,0.25,0.35,8.699,3.117,3.984,0.971,0.141,0.077,0.001,0.007,6.95E-04,2145,605.6,964,0.034,0.007,0.007,,,
4537,4537,4537,212054858,08 28 02.930,+21 11 07.34,1,15.441,,,,08280293+2111073,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.495,0.023,12.89,0.023,12.728,0.023,3900,369,153,4.89,0.085,0.102,-0.18,0.2,0.32,0.382,0.112,0.074,0.422,0.126,0.09,7.066,3.629,2.769,210.8,95.04,43.75,0.026,0.007,0.006,,,
4538,4538,4538,212054880,09 03 18.565,+21 11 09.12,1,19.976,,,,,5061-301-5-0150-0311,EXTENDED,gri,,-4,4,2,4,,,,,,,21.326,0.122,20.185,0.023,19.907,0.026,19.621,0.036,19.74,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,4539,4539,212054986,09 00 16.914,+21 11 16.11,1,15.404,,,556-046799,09001691+2111161,,STAR,gri,rpm,3.1,4.4,-1.3,4.8,,,16.332,0.11,15.597,0.06,,,15.938,0.09,15.421,0.05,15.175,0.12,,,14.094,0.023,13.691,0.03,13.556,0.038,5438,195,162,4.512,0.055,0.77,-0.313,0.25,0.55,0.844,1.245,0.088,0.863,0.073,0.073,1.393,0.361,1.297,971.1,1382,129.2,0.033,0.01,0.007,,,
4540,4540,4540,212054998,08 59 13.045,+21 11 16.43,1,12.856,,,556-046759,08591304+2111165,,STAR,gri,rpm,-8.4,1.3,-2.9,1.9,,,13.579,0.04,12.993,0.03,,,13.239,0.05,12.864,0.04,12.691,0.09,,,11.834,0.023,11.547,0.021,11.51,0.02,6072,144,120,4.214,0.17,0.238,-0.129,0.15,0.21,1.344,0.493,0.316,1.088,0.134,0.112,0.431,0.336,0.26,610.2,198.6,149.9,0.033,0.007,0.006,,,
4541,4541,4541,212055065,08 57 40.359,+21 11 20.90,1,12.67,,,556-046698,08574035+2111209,,STAR,gri,rpm,10.3,1.5,-3.1,1.1,,,13.622,0.04,12.817,0.05,,,13.212,0.06,12.626,0.07,12.438,0.07,,,11.554,0.022,11.204,0.023,11.12,0.019,5592,133,133,4.349,0.155,0.589,-0.138,0.2,0.28,1.033,1.317,0.182,0.976,0.22,0.11,0.753,0.633,0.669,379.3,446.8,80.78,0.031,0.006,0.006,,,
4542,4542,4542,212055087,08 26 01.651,+21 11 21.83,1,17.788,,,,08260165+2111218,,STAR,J,rpm,4,9,8,3,,,,,,,,,,,,,,,,,16.271,0.093,15.465,0.115,14.749,0.087,3737,356,254,4.962,0.108,0.144,-0.128,0.2,0.24,0.309,0.122,0.088,0.33,0.173,0.124,10.47,7.519,5.002,573.1,306.4,199.7,0.033,0.008,0.007,,,
4543,4543,4543,212055148,08 28 40.494,+21 11 25.38,1,16.302,,,556-045495,08284049+2111254,6728-301-3-0122-0179,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.323,0.03,13.654,0.03,13.546,0.039,4237,216,216,4.754,0.084,0.07,-0.151,0.2,0.24,0.519,0.081,0.083,0.584,0.082,0.099,3.997,1.807,1.068,460,108.5,103.2,0.032,0.008,0.007,,,
4544,4544,4544,212055206,08 29 06.472,+21 11 28.49,1,17.659,,,,08290647+2111284,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.152,0.085,15.31,0.103,14.717,0.086,3684,385,385,4.984,0.135,0.162,-0.128,0.2,0.28,0.271,0.149,0.096,0.274,0.218,0.136,11.74,13.94,6.373,447.7,341.2,220.8,0.031,0.009,0.009,,,
4545,4545,4545,212055245,09 02 20.890,+21 11 31.06,1,11.35,,,556-046888,09022088+2111311,,STAR,gri,lam,-8.5,1.3,2.7,2.3,,,12.097,0.05,11.5,0.04,,,11.761,0.04,11.371,0.04,11.173,0.09,,,10.318,0.023,10.021,0.021,9.976,0.02,5940,141,141,4.006,0.168,0.12,-0.167,0.15,0.15,1.652,0.334,0.328,1.093,0.136,0.097,0.22,0.162,0.081,362.9,69.39,68.73,0.03,0.008,0.007,,,
4546,4546,4546,212055270,08 55 41.284,+21 11 32.71,1,14.391,,,556-046627,08554127+2111327,,STAR,gri,rpm,3.7,2.5,-4.9,1.9,,,15.528,0.02,14.635,0.06,,,15.068,0.07,14.361,0.09,14.101,0.06,,,13,0.025,12.549,0.026,12.465,0.022,5147,124,124,3.66,0.94,0.47,-0.395,0.36,0.48,2.368,1.35,1.635,0.891,0.167,0.07,0.066,1.755,0.055,1506,794.7,1046,0.033,0.009,0.009,,,
4547,4547,4547,212055290,08 50 09.195,+21 11 33.58,1,18.167,,,,08500919+2111335,5045-301-3-0145-0224,STAR,gri,col,,,,,,,,,,,23.474,0.555,20.225,0.019,18.775,0.01,17.285,0.006,16.54,0.009,15.11,0.065,14.524,0.075,14.268,0.077,3130,31,31,5.165,0.02,0.02,0.078,0.12,0.08,0.159,0.003,0.003,0.136,0.003,0.003,33.46,2.007,2.007,130.7,12.94,13.99,0.017,0.005,0.003,,,
4548,4548,4548,212055309,08 26 33.060,+21 11 34.71,1,15.521,,,556-045387,08263306+2111347,6597-301-4-0212-0258,STAR,JHK,rpm,-4.3,4,-2.1,4.7,,,,,,,,,,,,,,,,,14.093,0.026,13.626,0.026,13.524,0.032,5105,151,151,4.576,0.045,1.044,-0.248,0.25,0.5,0.765,1.977,0.071,0.816,0.073,0.073,1.711,0.37,1.674,810,2109,119.9,0.033,0.01,0.007,,,
4549,4549,4549,212055337,09 05 30.272,+21 11 36.08,1,17.264,,,,09053027+2111360,5071-301-4-0150-0229,STAR,gri,rpm,50,3,-70,3,,,,,,,20.415,0.05,18.28,0.007,17.246,0.005,16.828,0.006,16.597,0.009,15.462,0.05,14.924,0.062,14.814,0.082,4161,85,85,4.995,0.05,0.025,-1.079,0.28,0.16,0.305,0.02,0.052,0.34,0.03,0.071,11.66,4.252,1.364,416.8,55.19,57.78,0.032,0.007,0.01,,,
4550,4550,4550,212055352,08 34 11.786,+21 11 37.24,1,10.954,,1398-1468-1,556-045739,08341178+2111372,,STAR,BV,rpm,-4.3,2.4,-3.2,2.6,,,12.714,0.444,11.249,0.133,,,12.27,0.03,,,,,,,9.948,0.023,9.457,0.023,9.328,0.02,4864,116,97,2.454,0.675,0.09,-0.339,0.25,0.3,10.263,1.042,5.373,1.108,0.294,0.163,9.71E-04,0.009,2.14E-04,1407,130.1,703,0.033,0.01,0.007,,,
4551,4551,4551,212055397,08 28 23.826,+21 11 39.81,1,14.365,,,556-045481,08282382+2111396,6728-301-3-0122-0014,STAR,gri,rpm,-4.8,3.5,-3.5,2.9,,,15.3,0.04,14.514,0.02,,,14.877,0.03,14.318,0.03,14.146,0.074,,,13.16,0.021,12.722,0.026,12.647,0.021,5356,127,127,3.705,0.819,0.702,-0.677,0.48,0.48,1.9,2.128,1.202,0.879,0.061,0.073,0.101,1.482,0.091,1344,1398,824.7,0.033,0.008,0.007,,,
4552,4552,4552,212055402,08 58 18.904,+21 11 39.97,1,13.811,,,556-046725,08581890+2111400,,STAR,gri,rpm,-9.9,2.1,-5.5,2.1,,,15.161,0.05,14.097,0.04,,,14.636,0.06,13.789,0.07,13.458,0.08,,,12.287,0.02,11.731,0.024,11.623,0.021,4791,113,113,4.588,0.06,1.656,-0.21,0.25,0.35,0.737,4.854,0.1,0.799,0.239,0.092,1.866,0.566,1.861,319.3,2043,54.94,0.03,0.01,0.007,,,
4553,4553,4553,212055428,09 06 38.750,+21 11 40.88,1,18.567,,,,,5061-301-4-0154-0177,EXTENDED,gri,,,,,,,,,,,,20.255,0.115,19.049,0.018,18.729,0.024,18.36,0.028,18.507,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,4554,4554,212055431,08 53 27.323,+21 11 41.08,1,11.5,,,556-046564,08532732+2111410,,STAR,gri,rpm,-9,1.3,-1.4,1,,,12.946,0.01,11.795,0.02,,,12.384,0.04,11.436,0.03,11.121,0.03,,,9.939,0.023,9.358,0.022,9.238,0.018,4635,74,74,2.473,0.27,0.15,-0.109,0.15,0.24,10.664,1.546,3.062,1.211,0.156,0.187,9.61E-04,0.002,3.55E-04,1393,201.9,377.3,0.034,0.011,0.007,,,
4555,4555,4555,212055471,08 56 57.241,+21 11 43.64,1,19.497,,,,,5038-301-2-0054-0269,STAR,gri,,7,4,-6,4,,,,,,,20.005,0.035,19.583,0.013,19.469,0.014,19.283,0.017,19.025,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,4556,4556,212055520,08 35 40.429,+21 11 46.79,1,16.388,,,,08354042+2111467,6597-301-2-0226-0356,STAR,gri,rpm,-22,3,-9,3,,,,,,,20.786,0.066,18.167,0.007,16.756,0.005,15.625,0.005,15.03,0.005,13.715,0.022,13.07,0.027,12.835,0.029,3658,107,107,4.998,0.025,0.05,-0.04,0.15,0.15,0.284,0.047,0.028,0.299,0.063,0.042,12.74,1.887,2.804,155.5,31.97,19.44,0.023,0.008,0.006,,,
4557,4557,4557,212055526,09 06 38.582,+21 11 47.08,1,16.45,,,,09063858+2111470,5061-301-4-0154-0176,EXTENDED,gri,,-10,2,15,2,,,,,,,18.188,0.032,16.98,0.005,16.506,0.009,16.223,0.01,16.014,0.017,16.136,0.134,15.642,0.191,15.253,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,4558,4558,212055545,08 54 14.299,+21 11 48.30,1,15.058,,,556-046585,08541431+2111483,5038-301-3-0050-0239,STAR,gri,rpm,-43.9,3.1,-13.8,3,,,16.93,0.08,15.878,0.062,,,16.464,0.059,15.395,0.061,14.455,0.03,,,12.676,0.023,12.015,0.026,11.766,0.02,3772,45,60,4.884,0.02,0.02,0.166,0.12,0.06,0.388,0.024,0.017,0.423,0.032,0.023,7.161,0.837,0.63,143.2,10.6,11.76,0.018,0.012,0.006,,,
4559,4559,4559,212055550,09 03 28.609,+21 11 48.76,1,16.891,,,,09032860+2111487,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.437,0.055,14.719,0.076,14.147,0.073,3565,330,330,5.013,0.13,0.13,-0.097,0.18,0.24,0.243,0.124,0.082,0.237,0.175,0.11,14.05,14.63,7.168,296.7,210.6,140.8,0.029,0.009,0.009,,,
4560,4560,4560,212055553,08 29 50.225,+21 11 48.89,1,17.618,,,,,6728-301-3-0124-0182,EXTENDED,gri,,1,3,14,3,,,,,,,19.648,0.068,18.319,0.01,17.62,0.009,17.317,0.009,17.019,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
